"id" "symbol"
"ENSMUSG00000019539" "ENSMUSG00000019539" "Rcn3"
"ENSMUSG00000037896" "ENSMUSG00000037896" "Rcor1"
"ENSMUSG00000024968" "ENSMUSG00000024968" "Rcor2"
"ENSMUSG00000021123" "ENSMUSG00000021123" "Rdh12"
"ENSMUSG00000002324" "ENSMUSG00000002324" "Rec8"
"ENSMUSG00000028476" "ENSMUSG00000028476" "Reck"
"ENSMUSG00000033762" "ENSMUSG00000033762" "Recql4"
"ENSMUSG00000038555" "ENSMUSG00000038555" "Reep2"
"ENSMUSG00000005873" "ENSMUSG00000005873" "Reep5"
"ENSMUSG00000035504" "ENSMUSG00000035504" "Reep6"
"ENSMUSG00000020275" "ENSMUSG00000020275" "Rel"
"ENSMUSG00000024927" "ENSMUSG00000024927" "Rela"
"ENSMUSG00000002983" "ENSMUSG00000002983" "Relb"
"ENSMUSG00000031387" "ENSMUSG00000031387" "Renbp"
"ENSMUSG00000029249" "ENSMUSG00000029249" "Rest"
"ENSMUSG00000032026" "ENSMUSG00000032026" "Rexo2"
"ENSMUSG00000023104" "ENSMUSG00000023104" "Rfc2"
"ENSMUSG00000022881" "ENSMUSG00000022881" "Rfc4"
"ENSMUSG00000039316" "ENSMUSG00000039316" "Rftn1"
"ENSMUSG00000024206" "ENSMUSG00000024206" "Rfx2"
"ENSMUSG00000026482" "ENSMUSG00000026482" "Rgl1"
"ENSMUSG00000030844" "ENSMUSG00000030844" "Rgs10"
"ENSMUSG00000052087" "ENSMUSG00000052087" "Rgs14"
"ENSMUSG00000026357" "ENSMUSG00000026357" "Rgs18"
"ENSMUSG00000002458" "ENSMUSG00000002458" "Rgs19"
"ENSMUSG00000026360" "ENSMUSG00000026360" "Rgs2"
"ENSMUSG00000023926" "ENSMUSG00000023926" "Rhag"
"ENSMUSG00000039917" "ENSMUSG00000039917" "Rhbdd2"
"ENSMUSG00000028825" "ENSMUSG00000028825" "Rhd"
"ENSMUSG00000054364" "ENSMUSG00000054364" "Rhob"
"ENSMUSG00000073982" "ENSMUSG00000073982" "Rhog"
"ENSMUSG00000039960" "ENSMUSG00000039960" "Rhou"
"ENSMUSG00000044456" "ENSMUSG00000044456" "Rin3"
"ENSMUSG00000022221" "ENSMUSG00000022221" "Ripk3"
"ENSMUSG00000049878" "ENSMUSG00000049878" "Rlf"
"ENSMUSG00000021932" "ENSMUSG00000021932" "Rnaseh2b"
"ENSMUSG00000024925" "ENSMUSG00000024925" "Rnaseh2c"
"ENSMUSG00000033107" "ENSMUSG00000033107" "Rnf125"
"ENSMUSG00000020376" "ENSMUSG00000020376" "Rnf130"
"ENSMUSG00000020642" "ENSMUSG00000020642" "Rnf144a"
"ENSMUSG00000038068" "ENSMUSG00000038068" "Rnf144b"
"ENSMUSG00000047747" "ENSMUSG00000047747" "Rnf150"
"ENSMUSG00000021720" "ENSMUSG00000021720" "Rnf180"
"ENSMUSG00000020496" "ENSMUSG00000020496" "Rnf187"
"ENSMUSG00000045078" "ENSMUSG00000045078" "Rnf216"
"ENSMUSG00000041926" "ENSMUSG00000041926" "Rnpep"
"ENSMUSG00000022540" "ENSMUSG00000022540" "Rogdi"
"ENSMUSG00000071648" "ENSMUSG00000071648" "Rom1"
"ENSMUSG00000067847" "ENSMUSG00000067847" "Romo1"
"ENSMUSG00000028884" "ENSMUSG00000028884" "Rpa2"
"ENSMUSG00000053604" "ENSMUSG00000053604" "Rpia"
"ENSMUSG00000000740" "ENSMUSG00000000740" "Rpl13"
"ENSMUSG00000059070" "ENSMUSG00000059070" "Rpl18"
"ENSMUSG00000071415" "ENSMUSG00000071415" "Rpl23"
"ENSMUSG00000046364" "ENSMUSG00000046364" "Rpl27a"
"ENSMUSG00000057841" "ENSMUSG00000057841" "Rpl32"
"ENSMUSG00000046330" "ENSMUSG00000046330" "Rpl37a"
"ENSMUSG00000032399" "ENSMUSG00000032399" "Rpl4"
"ENSMUSG00000025508" "ENSMUSG00000025508" "Rplp2"
"ENSMUSG00000030062" "ENSMUSG00000030062" "Rpn1"
"ENSMUSG00000027642" "ENSMUSG00000027642" "Rpn2"
"ENSMUSG00000027651" "ENSMUSG00000027651" "Rprd1b"
"ENSMUSG00000052146" "ENSMUSG00000052146" "Rps10"
"ENSMUSG00000003429" "ENSMUSG00000003429" "Rps11"
"ENSMUSG00000040952" "ENSMUSG00000040952" "Rps19"
"ENSMUSG00000028234" "ENSMUSG00000028234" "Rps20"
"ENSMUSG00000039001" "ENSMUSG00000039001" "Rps21"
"ENSMUSG00000009927" "ENSMUSG00000009927" "Rps25"
"ENSMUSG00000036781" "ENSMUSG00000036781" "Rps27l"
"ENSMUSG00000003644" "ENSMUSG00000003644" "Rps6ka1"
"ENSMUSG00000021180" "ENSMUSG00000021180" "Rps6ka5"
"ENSMUSG00000047675" "ENSMUSG00000047675" "Rps8"
"ENSMUSG00000031880" "ENSMUSG00000031880" "Rrad"
"ENSMUSG00000027422" "ENSMUSG00000027422" "Rrbp1"
"ENSMUSG00000039087" "ENSMUSG00000039087" "Rreb1"
"ENSMUSG00000030978" "ENSMUSG00000030978" "Rrm1"
"ENSMUSG00000020649" "ENSMUSG00000020649" "Rrm2"
"ENSMUSG00000058392" "ENSMUSG00000058392" "Rrp1b"
"ENSMUSG00000041506" "ENSMUSG00000041506" "Rrp9"
"ENSMUSG00000044098" "ENSMUSG00000044098" "Rsbn1"
"ENSMUSG00000005846" "ENSMUSG00000005846" "Rsl1d1"
"ENSMUSG00000026727" "ENSMUSG00000026727" "Rsu1"
"ENSMUSG00000034930" "ENSMUSG00000034930" "Rtkn"
"ENSMUSG00000043811" "ENSMUSG00000043811" "Rtn4r"
"ENSMUSG00000111113" "ENSMUSG00000111113" "Rtn4r"
"ENSMUSG00000045287" "ENSMUSG00000045287" "Rtn4rl1"
"ENSMUSG00000033355" "ENSMUSG00000033355" "Rtp4"
"ENSMUSG00000020070" "ENSMUSG00000020070" "Rufy2"
"ENSMUSG00000022952" "ENSMUSG00000022952" "Runx1"
"ENSMUSG00000030079" "ENSMUSG00000030079" "Ruvbl1"
"ENSMUSG00000003868" "ENSMUSG00000003868" "Ruvbl2"
"ENSMUSG00000032547" "ENSMUSG00000032547" "Ryk"
"ENSMUSG00000041959" "ENSMUSG00000041959" "S100a10"
"ENSMUSG00000001020" "ENSMUSG00000001020" "S100a4"
"ENSMUSG00000001025" "ENSMUSG00000001025" "S100a6"
"ENSMUSG00000056054" "ENSMUSG00000056054" "S100a8"
"ENSMUSG00000056071" "ENSMUSG00000056071" "S100a9"
"ENSMUSG00000045092" "ENSMUSG00000045092" "S1pr1"
"ENSMUSG00000043895" "ENSMUSG00000043895" "S1pr2"
"ENSMUSG00000067586" "ENSMUSG00000067586" "S1pr3"
"ENSMUSG00000044199" "ENSMUSG00000044199" "S1pr4"
"ENSMUSG00000052833" "ENSMUSG00000052833" "Sae1"
"ENSMUSG00000079003" "ENSMUSG00000079003" "Samd1"
"ENSMUSG00000038605" "ENSMUSG00000038605" "Samd10"
"ENSMUSG00000047181" "ENSMUSG00000047181" "Samd14"
"ENSMUSG00000027639" "ENSMUSG00000027639" "Samhd1"
"ENSMUSG00000022437" "ENSMUSG00000022437" "Samm50"
"ENSMUSG00000022876" "ENSMUSG00000022876" "Samsn1"
"ENSMUSG00000068739" "ENSMUSG00000068739" "Sars"
"ENSMUSG00000025283" "ENSMUSG00000025283" "Sat1"
"ENSMUSG00000023927" "ENSMUSG00000023927" "Satb1"
"ENSMUSG00000042978" "ENSMUSG00000042978" "Sbk1"
"ENSMUSG00000038095" "ENSMUSG00000038095" "Sbno1"
"ENSMUSG00000033228" "ENSMUSG00000033228" "Scaf11"
"ENSMUSG00000040188" "ENSMUSG00000040188" "Scamp2"
"ENSMUSG00000038188" "ENSMUSG00000038188" "Scarf1"
"ENSMUSG00000025203" "ENSMUSG00000025203" "Scd2"
"ENSMUSG00000002565" "ENSMUSG00000002565" "Scin"
"ENSMUSG00000026307" "ENSMUSG00000026307" "Scly"
"ENSMUSG00000030340" "ENSMUSG00000030340" "Scnn1a"
"ENSMUSG00000000278" "ENSMUSG00000000278" "Scpep1"
"ENSMUSG00000008226" "ENSMUSG00000008226" "Scrn3"
"ENSMUSG00000029415" "ENSMUSG00000029415" "Sdad1"
"ENSMUSG00000025743" "ENSMUSG00000025743" "Sdc3"
"ENSMUSG00000022769" "ENSMUSG00000022769" "Sdf2l1"
"ENSMUSG00000021577" "ENSMUSG00000021577" "Sdha"
"ENSMUSG00000009863" "ENSMUSG00000009863" "Sdhb"
"ENSMUSG00000058076" "ENSMUSG00000058076" "Sdhc"
"ENSMUSG00000000171" "ENSMUSG00000000171" "Sdhd"
"ENSMUSG00000029596" "ENSMUSG00000029596" "Sdsl"
"ENSMUSG00000024516" "ENSMUSG00000024516" "Sec11c"
"ENSMUSG00000003585" "ENSMUSG00000003585" "Sec14l2"
"ENSMUSG00000061536" "ENSMUSG00000061536" "Sec22c"
"ENSMUSG00000039234" "ENSMUSG00000039234" "Sec24d"
"ENSMUSG00000035325" "ENSMUSG00000035325" "Sec31a"
"ENSMUSG00000030082" "ENSMUSG00000030082" "Sec61a1"
"ENSMUSG00000053317" "ENSMUSG00000053317" "Sec61b"
"ENSMUSG00000019802" "ENSMUSG00000019802" "Sec63"
"ENSMUSG00000035139" "ENSMUSG00000035139" "Secisbp2"
"ENSMUSG00000020964" "ENSMUSG00000020964" "Sel1l"
"ENSMUSG00000068874" "ENSMUSG00000068874" "Selenbp1"
"ENSMUSG00000026581" "ENSMUSG00000026581" "Sell"
"ENSMUSG00000026580" "ENSMUSG00000026580" "Selp"
"ENSMUSG00000048163" "ENSMUSG00000048163" "Selplg"
"ENSMUSG00000028064" "ENSMUSG00000028064" "Sema4a"
"ENSMUSG00000034252" "ENSMUSG00000034252" "Senp6"
"ENSMUSG00000021703" "ENSMUSG00000021703" "Serinc5"
"ENSMUSG00000027808" "ENSMUSG00000027808" "Serp1"
"ENSMUSG00000042842" "ENSMUSG00000042842" "Serpinb6b"
"ENSMUSG00000026249" "ENSMUSG00000026249" "Serpine2"
"ENSMUSG00000000753" "ENSMUSG00000000753" "Serpinf1"
"ENSMUSG00000008384" "ENSMUSG00000008384" "Sertad1"
"ENSMUSG00000038332" "ENSMUSG00000038332" "Sesn1"
"ENSMUSG00000032009" "ENSMUSG00000032009" "Sesn3"
"ENSMUSG00000042272" "ENSMUSG00000042272" "Sestd1"
"ENSMUSG00000044791" "ENSMUSG00000044791" "Setd2"
"ENSMUSG00000020211" "ENSMUSG00000020211" "Sf3a2"
"ENSMUSG00000025982" "ENSMUSG00000025982" "Sf3b1"
"ENSMUSG00000024853" "ENSMUSG00000024853" "Sf3b2"
"ENSMUSG00000033732" "ENSMUSG00000033732" "Sf3b3"
"ENSMUSG00000006527" "ENSMUSG00000006527" "Sfmbt1"
"ENSMUSG00000028820" "ENSMUSG00000028820" "Sfpq"
"ENSMUSG00000021474" "ENSMUSG00000021474" "Sfxn1"
"ENSMUSG00000025212" "ENSMUSG00000025212" "Sfxn3"
"ENSMUSG00000029156" "ENSMUSG00000029156" "Sgcb"
"ENSMUSG00000019970" "ENSMUSG00000019970" "Sgk1"
"ENSMUSG00000050931" "ENSMUSG00000050931" "Sgms2"
"ENSMUSG00000116143" "ENSMUSG00000116143" "Sgms2"
"ENSMUSG00000021054" "ENSMUSG00000021054" "Sgpp1"
"ENSMUSG00000005057" "ENSMUSG00000005057" "Sh2b2"
"ENSMUSG00000028071" "ENSMUSG00000028071" "Sh2d2a"
"ENSMUSG00000059013" "ENSMUSG00000059013" "Sh2d3c"
"ENSMUSG00000053886" "ENSMUSG00000053886" "Sh2d4a"
"ENSMUSG00000028843" "ENSMUSG00000028843" "Sh3bgrl3"
"ENSMUSG00000021892" "ENSMUSG00000021892" "Sh3bp5"
"ENSMUSG00000040990" "ENSMUSG00000040990" "Sh3kbp1"
"ENSMUSG00000040711" "ENSMUSG00000040711" "Sh3pxd2b"
"ENSMUSG00000036553" "ENSMUSG00000036553" "Sh3tc1"
"ENSMUSG00000022623" "ENSMUSG00000022623" "Shank3"
"ENSMUSG00000025647" "ENSMUSG00000025647" "Shisa5"
"ENSMUSG00000020534" "ENSMUSG00000020534" "Shmt1"
"ENSMUSG00000025494" "ENSMUSG00000025494" "Sigirr"
"ENSMUSG00000030468" "ENSMUSG00000030468" "Siglecg"
"ENSMUSG00000036078" "ENSMUSG00000036078" "Sigmar1"
"ENSMUSG00000024042" "ENSMUSG00000024042" "Sik1"
"ENSMUSG00000042700" "ENSMUSG00000042700" "Sipa1l1"
"ENSMUSG00000037902" "ENSMUSG00000037902" "Sirpa"
"ENSMUSG00000015149" "ENSMUSG00000015149" "Sirt2"
"ENSMUSG00000025138" "ENSMUSG00000025138" "Sirt7"
"ENSMUSG00000064326" "ENSMUSG00000064326" "Siva1"
"ENSMUSG00000027660" "ENSMUSG00000027660" "Skil"
"ENSMUSG00000022372" "ENSMUSG00000022372" "Sla"
"ENSMUSG00000055717" "ENSMUSG00000055717" "Slain1"
"ENSMUSG00000004642" "ENSMUSG00000004642" "Slbp"
"ENSMUSG00000059336" "ENSMUSG00000059336" "Slc14a1"
"ENSMUSG00000116373" "ENSMUSG00000116373" "Slc14a1"
"ENSMUSG00000032902" "ENSMUSG00000032902" "Slc16a1"
"ENSMUSG00000019838" "ENSMUSG00000019838" "Slc16a10"
"ENSMUSG00000023393" "ENSMUSG00000023393" "Slc17a9"
"ENSMUSG00000001436" "ENSMUSG00000001436" "Slc19a1"
"ENSMUSG00000038267" "ENSMUSG00000038267" "Slc22a23"
"ENSMUSG00000023828" "ENSMUSG00000023828" "Slc22a3"
"ENSMUSG00000003528" "ENSMUSG00000003528" "Slc25a1"
"ENSMUSG00000027010" "ENSMUSG00000027010" "Slc25a12"
"ENSMUSG00000015112" "ENSMUSG00000015112" "Slc25a13"
"ENSMUSG00000035472" "ENSMUSG00000035472" "Slc25a21"
"ENSMUSG00000046329" "ENSMUSG00000046329" "Slc25a23"
"ENSMUSG00000061904" "ENSMUSG00000061904" "Slc25a3"
"ENSMUSG00000032519" "ENSMUSG00000032519" "Slc25a38"
"ENSMUSG00000018677" "ENSMUSG00000018677" "Slc25a39"
"ENSMUSG00000031633" "ENSMUSG00000031633" "Slc25a4"
"ENSMUSG00000002346" "ENSMUSG00000002346" "Slc25a42"
"ENSMUSG00000050144" "ENSMUSG00000050144" "Slc25a44"
"ENSMUSG00000016319" "ENSMUSG00000016319" "Slc25a5"
"ENSMUSG00000046959" "ENSMUSG00000046959" "Slc26a1"
"ENSMUSG00000027219" "ENSMUSG00000027219" "Slc28a2"
"ENSMUSG00000028645" "ENSMUSG00000028645" "Slc2a1"
"ENSMUSG00000036067" "ENSMUSG00000036067" "Slc2a6"
"ENSMUSG00000054414" "ENSMUSG00000054414" "Slc30a7"
"ENSMUSG00000066152" "ENSMUSG00000066152" "Slc31a2"
"ENSMUSG00000037089" "ENSMUSG00000037089" "Slc35b2"
"ENSMUSG00000018999" "ENSMUSG00000018999" "Slc35b4"
"ENSMUSG00000017664" "ENSMUSG00000017664" "Slc35c2"
"ENSMUSG00000042202" "ENSMUSG00000042202" "Slc35e2"
"ENSMUSG00000048807" "ENSMUSG00000048807" "Slc35e4"
"ENSMUSG00000020261" "ENSMUSG00000020261" "Slc36a1"
"ENSMUSG00000023169" "ENSMUSG00000023169" "Slc38a1"
"ENSMUSG00000022462" "ENSMUSG00000022462" "Slc38a2"
"ENSMUSG00000031170" "ENSMUSG00000031170" "Slc38a5"
"ENSMUSG00000024270" "ENSMUSG00000024270" "Slc39a6"
"ENSMUSG00000010095" "ENSMUSG00000010095" "Slc3a2"
"ENSMUSG00000030089" "ENSMUSG00000030089" "Slc41a3"
"ENSMUSG00000027075" "ENSMUSG00000027075" "Slc43a1"
"ENSMUSG00000027074" "ENSMUSG00000027074" "Slc43a3"
"ENSMUSG00000057193" "ENSMUSG00000057193" "Slc44a2"
"ENSMUSG00000026435" "ENSMUSG00000026435" "Slc45a3"
"ENSMUSG00000079020" "ENSMUSG00000079020" "Slc45a4"
"ENSMUSG00000029650" "ENSMUSG00000029650" "Slc46a3"
"ENSMUSG00000023032" "ENSMUSG00000023032" "Slc4a8"
"ENSMUSG00000030108" "ENSMUSG00000030108" "Slc6a13"
"ENSMUSG00000041313" "ENSMUSG00000041313" "Slc7a1"
"ENSMUSG00000022756" "ENSMUSG00000022756" "Slc7a4"
"ENSMUSG00000022180" "ENSMUSG00000022180" "Slc7a8"
"ENSMUSG00000031129" "ENSMUSG00000031129" "Slc9a9"
"ENSMUSG00000025790" "ENSMUSG00000025790" "Slco3a1"
"ENSMUSG00000038963" "ENSMUSG00000038963" "Slco4a1"
"ENSMUSG00000072620" "ENSMUSG00000072620" "Slfn2"
"ENSMUSG00000116022" "ENSMUSG00000116022" "Slfn2"
"ENSMUSG00000035208" "ENSMUSG00000035208" "Slfn8"
"ENSMUSG00000115953" "ENSMUSG00000115953" "Slfn8"
"ENSMUSG00000069793" "ENSMUSG00000069793" "Slfn9"
"ENSMUSG00000025060" "ENSMUSG00000025060" "Slk"
"ENSMUSG00000017002" "ENSMUSG00000017002" "Slpi"
"ENSMUSG00000031681" "ENSMUSG00000031681" "Smad1"
"ENSMUSG00000026155" "ENSMUSG00000026155" "Smap1"
"ENSMUSG00000032870" "ENSMUSG00000032870" "Smap2"
"ENSMUSG00000032187" "ENSMUSG00000032187" "Smarca4"
"ENSMUSG00000031715" "ENSMUSG00000031715" "Smarca5"
"ENSMUSG00000032481" "ENSMUSG00000032481" "Smarcc1"
"ENSMUSG00000041133" "ENSMUSG00000041133" "Smc1a"
"ENSMUSG00000028312" "ENSMUSG00000028312" "Smc2"
"ENSMUSG00000024974" "ENSMUSG00000024974" "Smc3"
"ENSMUSG00000030655" "ENSMUSG00000030655" "Smg1"
"ENSMUSG00000020439" "ENSMUSG00000020439" "Smtn"
"ENSMUSG00000026603" "ENSMUSG00000026603" "Smyd2"
"ENSMUSG00000055067" "ENSMUSG00000055067" "Smyd3"
"ENSMUSG00000033706" "ENSMUSG00000033706" "Smyd5"
"ENSMUSG00000001424" "ENSMUSG00000001424" "Snd1"
"ENSMUSG00000064437" "ENSMUSG00000064437" "Snord49b"
"ENSMUSG00000003660" "ENSMUSG00000003660" "Snrnp200"
"ENSMUSG00000074088" "ENSMUSG00000074088" "Snrnp40"
"ENSMUSG00000106911" "ENSMUSG00000106911" "Snrnp40"
"ENSMUSG00000030512" "ENSMUSG00000030512" "Snrpa1"
"ENSMUSG00000027404" "ENSMUSG00000027404" "Snrpb"
"ENSMUSG00000002477" "ENSMUSG00000002477" "Snrpd1"
"ENSMUSG00000040824" "ENSMUSG00000040824" "Snrpd2"
"ENSMUSG00000020018" "ENSMUSG00000020018" "Snrpf"
"ENSMUSG00000041308" "ENSMUSG00000041308" "Sntb2"
"ENSMUSG00000032382" "ENSMUSG00000032382" "Snx1"
"ENSMUSG00000038301" "ENSMUSG00000038301" "Snx10"
"ENSMUSG00000042364" "ENSMUSG00000042364" "Snx18"
"ENSMUSG00000031662" "ENSMUSG00000031662" "Snx20"
"ENSMUSG00000019804" "ENSMUSG00000019804" "Snx3"
"ENSMUSG00000028385" "ENSMUSG00000028385" "Snx30"
"ENSMUSG00000027423" "ENSMUSG00000027423" "Snx5"
"ENSMUSG00000002365" "ENSMUSG00000002365" "Snx9"
"ENSMUSG00000026600" "ENSMUSG00000026600" "Soat1"
"ENSMUSG00000023045" "ENSMUSG00000023045" "Soat2"
"ENSMUSG00000038037" "ENSMUSG00000038037" "Socs1"
"ENSMUSG00000022982" "ENSMUSG00000022982" "Sod1"
"ENSMUSG00000006818" "ENSMUSG00000006818" "Sod2"
"ENSMUSG00000022091" "ENSMUSG00000022091" "Sorbs3"
"ENSMUSG00000027227" "ENSMUSG00000027227" "Sord"
"ENSMUSG00000049313" "ENSMUSG00000049313" "Sorl1"
"ENSMUSG00000068747" "ENSMUSG00000068747" "Sort1"
"ENSMUSG00000051817" "ENSMUSG00000051817" "Sox12"
"ENSMUSG00000070643" "ENSMUSG00000070643" "Sox13"
"ENSMUSG00000076431" "ENSMUSG00000076431" "Sox4"
"ENSMUSG00000051910" "ENSMUSG00000051910" "Sox6"
"ENSMUSG00000026222" "ENSMUSG00000026222" "Sp100"
"ENSMUSG00000070034" "ENSMUSG00000070034" "Sp110"
"ENSMUSG00000002055" "ENSMUSG00000002055" "Spag5"
"ENSMUSG00000021990" "ENSMUSG00000021990" "Spata13"
"ENSMUSG00000024352" "ENSMUSG00000024352" "Spata24"
"ENSMUSG00000034401" "ENSMUSG00000034401" "Spata6"
"ENSMUSG00000074476" "ENSMUSG00000074476" "Spc24"
"ENSMUSG00000035227" "ENSMUSG00000035227" "Spcs2"
"ENSMUSG00000054408" "ENSMUSG00000054408" "Spcs3"
"ENSMUSG00000061878" "ENSMUSG00000061878" "Sphk1"
"ENSMUSG00000021395" "ENSMUSG00000021395" "Spin1"
"ENSMUSG00000010154" "ENSMUSG00000010154" "Spire2"
"ENSMUSG00000051457" "ENSMUSG00000051457" "Spn"
"ENSMUSG00000040447" "ENSMUSG00000040447" "Spns2"
"ENSMUSG00000020798" "ENSMUSG00000020798" "Spns3"
"ENSMUSG00000037379" "ENSMUSG00000037379" "Spon2"
"ENSMUSG00000057522" "ENSMUSG00000057522" "Spop"
"ENSMUSG00000033735" "ENSMUSG00000033735" "Spr"
"ENSMUSG00000015837" "ENSMUSG00000015837" "Sqstm1"
"ENSMUSG00000006050" "ENSMUSG00000006050" "Sra1"
"ENSMUSG00000026425" "ENSMUSG00000026425" "Srgap2"
"ENSMUSG00000030257" "ENSMUSG00000030257" "Srgap3"
"ENSMUSG00000020077" "ENSMUSG00000020077" "Srgn"
"ENSMUSG00000003161" "ENSMUSG00000003161" "Sri"
"ENSMUSG00000006442" "ENSMUSG00000006442" "Srm"
"ENSMUSG00000014504" "ENSMUSG00000014504" "Srp19"
"ENSMUSG00000020780" "ENSMUSG00000020780" "Srp68"
"ENSMUSG00000036323" "ENSMUSG00000036323" "Srp72"
"ENSMUSG00000026511" "ENSMUSG00000026511" "Srp9"
"ENSMUSG00000062604" "ENSMUSG00000062604" "Srpk2"
"ENSMUSG00000032553" "ENSMUSG00000032553" "Srprb"
"ENSMUSG00000028809" "ENSMUSG00000028809" "Srrm1"
"ENSMUSG00000039218" "ENSMUSG00000039218" "Srrm2"
"ENSMUSG00000037364" "ENSMUSG00000037364" "Srrt"
"ENSMUSG00000018379" "ENSMUSG00000018379" "Srsf1"
"ENSMUSG00000098301" "ENSMUSG00000098301" "Srsf1"
"ENSMUSG00000034120" "ENSMUSG00000034120" "Srsf2"
"ENSMUSG00000016921" "ENSMUSG00000016921" "Srsf6"
"ENSMUSG00000068882" "ENSMUSG00000068882" "Ssb"
"ENSMUSG00000061887" "ENSMUSG00000061887" "Ssbp3"
"ENSMUSG00000042121" "ENSMUSG00000042121" "Ssh1"
"ENSMUSG00000034616" "ENSMUSG00000034616" "Ssh3"
"ENSMUSG00000026966" "ENSMUSG00000026966" "Ssna1"
"ENSMUSG00000021427" "ENSMUSG00000021427" "Ssr1"
"ENSMUSG00000041355" "ENSMUSG00000041355" "Ssr2"
"ENSMUSG00000002014" "ENSMUSG00000002014" "Ssr4"
"ENSMUSG00000027067" "ENSMUSG00000027067" "Ssrp1"
"ENSMUSG00000031995" "ENSMUSG00000031995" "St14"
"ENSMUSG00000056091" "ENSMUSG00000056091" "St3gal5"
"ENSMUSG00000030688" "ENSMUSG00000030688" "Stard10"
"ENSMUSG00000046027" "ENSMUSG00000046027" "Stard5"
"ENSMUSG00000026104" "ENSMUSG00000026104" "Stat1"
"ENSMUSG00000004040" "ENSMUSG00000004040" "Stat3"
"ENSMUSG00000062939" "ENSMUSG00000062939" "Stat4"
"ENSMUSG00000004043" "ENSMUSG00000004043" "Stat5a"
"ENSMUSG00000025920" "ENSMUSG00000025920" "Stau2"
"ENSMUSG00000026389" "ENSMUSG00000026389" "Steap3"
"ENSMUSG00000020272" "ENSMUSG00000020272" "Stk10"
"ENSMUSG00000024006" "ENSMUSG00000024006" "Stk38"
"ENSMUSG00000026880" "ENSMUSG00000026880" "Stom"
"ENSMUSG00000020961" "ENSMUSG00000020961" "Ston2"
"ENSMUSG00000030224" "ENSMUSG00000030224" "Strap"
"ENSMUSG00000026915" "ENSMUSG00000026915" "Strbp"
"ENSMUSG00000032437" "ENSMUSG00000032437" "Stt3b"
"ENSMUSG00000029428" "ENSMUSG00000029428" "Stx2"
"ENSMUSG00000041488" "ENSMUSG00000041488" "Stx3"
"ENSMUSG00000026797" "ENSMUSG00000026797" "Stxbp1"
"ENSMUSG00000019790" "ENSMUSG00000019790" "Stxbp5"
"ENSMUSG00000042524" "ENSMUSG00000042524" "Sun2"
"ENSMUSG00000021384" "ENSMUSG00000021384" "Susd3"
"ENSMUSG00000074093" "ENSMUSG00000074093" "Svip"
"ENSMUSG00000003824" "ENSMUSG00000003824" "Syce2"
"ENSMUSG00000028821" "ENSMUSG00000028821" "Syf2"
"ENSMUSG00000096054" "ENSMUSG00000096054" "Syne1"
"ENSMUSG00000022415" "ENSMUSG00000022415" "Syngr1"
"ENSMUSG00000020570" "ENSMUSG00000020570" "Sypl"
"ENSMUSG00000031255" "ENSMUSG00000031255" "Sytl4"
"ENSMUSG00000065954" "ENSMUSG00000065954" "Tacc1"
"ENSMUSG00000051397" "ENSMUSG00000051397" "Tacstd2"
"ENSMUSG00000031314" "ENSMUSG00000031314" "Taf1"
"ENSMUSG00000028899" "ENSMUSG00000028899" "Taf12"
"ENSMUSG00000052293" "ENSMUSG00000052293" "Taf9"
"ENSMUSG00000026547" "ENSMUSG00000026547" "Tagln2"
"ENSMUSG00000028717" "ENSMUSG00000028717" "Tal1"
"ENSMUSG00000025503" "ENSMUSG00000025503" "Taldo1"
"ENSMUSG00000061288" "ENSMUSG00000061288" "Taok3"
"ENSMUSG00000037321" "ENSMUSG00000037321" "Tap1"
"ENSMUSG00000038213" "ENSMUSG00000038213" "Tapbpl"
"ENSMUSG00000046985" "ENSMUSG00000046985" "Tapt1"
"ENSMUSG00000028107" "ENSMUSG00000028107" "Tars2"
"ENSMUSG00000030515" "ENSMUSG00000030515" "Tarsl2"
"ENSMUSG00000004535" "ENSMUSG00000004535" "Tax1bp1"
"ENSMUSG00000039976" "ENSMUSG00000039976" "Tbc1d16"
"ENSMUSG00000038520" "ENSMUSG00000038520" "Tbc1d17"
"ENSMUSG00000039813" "ENSMUSG00000039813" "Tbc1d2"
"ENSMUSG00000042203" "ENSMUSG00000042203" "Tbc1d22b"
"ENSMUSG00000033083" "ENSMUSG00000033083" "Tbc1d4"
"ENSMUSG00000006095" "ENSMUSG00000006095" "Tbcb"
"ENSMUSG00000004462" "ENSMUSG00000004462" "Tbccd1"
"ENSMUSG00000038517" "ENSMUSG00000038517" "Tbkbp1"
"ENSMUSG00000025246" "ENSMUSG00000025246" "Tbl1x"
"ENSMUSG00000027630" "ENSMUSG00000027630" "Tbl1xr1"
"ENSMUSG00000011114" "ENSMUSG00000011114" "Tbrg1"
"ENSMUSG00000000384" "ENSMUSG00000000384" "Tbrg4"
"ENSMUSG00000034881" "ENSMUSG00000034881" "Tbxa2r"
"ENSMUSG00000029925" "ENSMUSG00000029925" "Tbxas1"
"ENSMUSG00000024498" "ENSMUSG00000024498" "Tcerg1"
"ENSMUSG00000032228" "ENSMUSG00000032228" "Tcf12"
"ENSMUSG00000050410" "ENSMUSG00000050410" "Tcf19"
"ENSMUSG00000041852" "ENSMUSG00000041852" "Tcf20"
"ENSMUSG00000020167" "ENSMUSG00000020167" "Tcf3"
"ENSMUSG00000000782" "ENSMUSG00000000782" "Tcf7"
